datetime,close
2020-12-15,17.67
2020-12-16,17.46
2020-12-17,17.42
2020-12-18,17.37
2020-12-21,17.35
2020-12-22,16.88
2020-12-23,17.36
2020-12-24,17.41
2020-12-28,17.27
2020-12-29,16.87
2020-12-30,17.45
2020-12-31,17.17
2021-01-04,17.35
2021-01-05,17.85
2021-01-06,17.97
2021-01-07,18.03
2021-01-08,17.7
2021-01-11,17.98
2021-01-12,18.87
2021-01-13,18.45
2021-01-14,18.5
2021-01-15,18.09
2021-01-19,18.13
2021-01-20,18.61
2021-01-21,18.68
2021-01-22,18.51
2021-01-25,18.64
2021-01-26,18.51
2021-01-27,17.35
2021-01-28,17.81
2021-01-29,17.5
2021-02-01,17.99
2021-02-02,18.57
2021-02-03,19.49
2021-02-04,20.26
2021-02-05,20.7
2021-02-08,20.77
2021-02-09,20.72
2021-02-10,22.45
2021-02-11,22.99
2021-02-12,22.37
2021-02-16,22.4
2021-02-17,22.4
2021-02-18,22.28
2021-02-19,22.81
2021-02-22,22.16
2021-02-23,21.81
2021-02-24,21.89
2021-02-25,21.59
2021-02-26,21.89
2021-03-01,22.74
2021-03-02,22.87
2021-03-03,23.23
2021-03-04,22.79
2021-03-05,22.66
2021-03-08,22.93
2021-03-09,22.41
2021-03-10,22.54
2021-03-11,22.82
2021-03-12,23.38
2021-03-15,24.2
2021-03-16,23.38
2021-03-17,22.99
2021-03-18,23.47
2021-03-19,23.43
2021-03-22,23.48
2021-03-23,22.47
2021-03-24,22.05
2021-03-25,22.44
2021-03-26,22.36
2021-03-29,21.46
2021-03-30,21.71
2021-03-31,22.16
2021-04-01,21.97
2021-04-05,22.97
2021-04-06,23.26
2021-04-07,22.83
2021-04-08,22.75
2021-04-09,23.0
2021-04-12,22.98
2021-04-13,22.29
2021-04-14,22.16
2021-04-15,22.01
2021-04-16,22.05
2021-04-19,21.69
2021-04-20,21.23
2021-04-21,22.37
2021-04-22,22.68
2021-04-23,23.03
2021-04-26,23.52
2021-04-27,24.19
2021-04-28,24.03
2021-04-29,24.41
2021-04-30,24.31
2021-05-03,24.17
2021-05-04,23.88
2021-05-05,25.53
2021-05-06,24.7
2021-05-07,24.47
2021-05-10,23.19
2021-05-11,23.04
2021-05-12,22.03
2021-05-13,22.04
2021-05-14,22.78
2021-05-17,23.18
2021-05-18,22.65
2021-05-19,21.92
2021-05-20,21.69
2021-05-21,21.45
2021-05-24,21.29
2021-05-25,21.39
2021-05-26,22.17
2021-05-27,22.87
2021-05-28,22.58
2021-06-01,23.05
2021-06-02,22.7
2021-06-03,22.15
2021-06-04,21.72
2021-06-07,22.07
2021-06-08,22.21
2021-06-09,21.4
2021-06-10,21.07
2021-06-11,21.49
2021-06-14,20.76
2021-06-15,20.79
2021-06-16,20.7
2021-06-17,20.08
2021-06-18,19.8
2021-06-21,20.16
2021-06-22,20.3
2021-06-23,21.06
2021-06-24,21.24
2021-06-25,21.69
2021-06-28,20.99
2021-06-29,21.07
2021-06-30,21.15
2021-07-01,21.3
2021-07-02,21.25
2021-07-06,21.07
2021-07-07,20.68
2021-07-08,20.44
2021-07-09,21.34
2021-07-12,21.21
2021-07-13,20.65
2021-07-14,20.55
2021-07-15,20.08
2021-07-16,19.26
2021-07-19,18.9
2021-07-20,19.67
2021-07-21,20.47
2021-07-22,20.23
2021-07-23,20.5
2021-07-26,20.49
2021-07-27,20.34
2021-07-28,20.16
2021-07-29,20.43
2021-07-30,20.45
2021-08-02,21.11
2021-08-03,22.7
2021-08-04,23.81
2021-08-05,24.81
2021-08-06,25.0
2021-08-09,25.02
2021-08-10,25.61
2021-08-11,25.77
2021-08-12,25.77
2021-08-13,25.45
2021-08-16,24.99
2021-08-17,23.5
2021-08-18,23.31
2021-08-19,22.61
2021-08-20,23.45
2021-08-23,23.66
2021-08-24,24.16
2021-08-25,24.13
2021-08-26,23.66
2021-08-27,24.12
2021-08-30,24.12
2021-08-31,23.14
2021-09-01,23.15
2021-09-02,23.07
2021-09-03,23.15
2021-09-07,22.63
2021-09-08,22.2
2021-09-09,23.16
2021-09-10,22.87
2021-09-13,21.92
2021-09-14,21.41
2021-09-15,21.46
2021-09-16,21.38
2021-09-17,21.07
2021-09-20,20.45
2021-09-21,20.5
2021-09-22,20.76
2021-09-23,21.43
2021-09-24,21.5
2021-09-27,21.24
2021-09-28,21.2
2021-09-29,20.72
2021-09-30,20.18
2021-10-01,20.79
2021-10-04,20.74
2021-10-05,21.05
2021-10-06,20.62
2021-10-07,21.11
2021-10-08,20.44
2021-10-11,19.99
2021-10-12,20.34
2021-10-13,20.45
2021-10-14,20.51
2021-10-15,20.51
2021-10-18,20.53
2021-10-19,20.38
2021-10-20,20.2
2021-10-21,20.93
2021-10-22,20.68
2021-10-25,21.36
2021-10-26,21.55
2021-10-27,21.72
2021-10-28,22.13
2021-10-29,21.96
2021-11-01,21.98
2021-11-02,25.6
2021-11-03,26.54
2021-11-04,25.93
2021-11-05,25.01
2021-11-08,24.74
2021-11-09,24.75
2021-11-10,24.74
2021-11-11,24.78
2021-11-12,25.02
